"datetime","main.aqi","components.co","components.no","components.no2","components.o3","components.so2","components.pm2_5","components.pm10","components.nh3","coord.lon","coord.lat","extraction_date_time","city_name"
"2023-12-08 21:03:19+08:00",1.0,383.85,0.01,10.97,26.46,3.79,5.38,13.97,6.08,120.8117,14.8419,"2023-12-08 21:03:20.054500+08:00","Malolos"
"2023-12-08 21:03:21+08:00",2.0,1094.82,7.94,31.19,0.54,25.75,24.42,41.44,11.02,121.0409,14.5832,"2023-12-08 21:03:22.020353+08:00","Mandaluyong City"
"2023-12-08 21:03:24+08:00",1.0,357.15,0.0,6.08,31.11,3.82,7.81,10.36,3.52,123.9333,10.3333,"2023-12-08 21:03:24.446422+08:00","Mandaue City"
"2023-12-08 21:03:25+08:00",2.0,1081.47,0.43,45.24,7.42,21.46,23.83,47.18,13.3,120.9822,14.6042,"2023-12-08 21:03:26.006702+08:00","Manila"
"2023-12-08 21:03:28+08:00",2.0,527.38,0.0,13.2,23.25,3.73,16.83,19.5,20.01,124.2928,7.9986,"2023-12-08 21:03:28.725920+08:00","Marawi"
"2023-12-08 21:03:29+08:00",1.0,200.27,0.0,1.97,47.21,1.03,1.18,1.65,0.11,125.4708,9.7339,"2023-12-08 21:03:30.168698+08:00","Mati"
"2023-12-08 21:03:32+08:00",2.0,1081.47,0.43,45.24,7.42,21.46,23.83,47.18,13.3,120.9608,14.7369,"2023-12-08 21:03:32.985910+08:00","Meycauayan"
"2023-12-08 21:03:34+08:00",2.0,554.09,0.02,14.74,16.45,2.47,10.86,15.75,7.85,120.9031,15.7161,"2023-12-08 21:03:34.753548+08:00","Muñoz"
"2023-12-08 21:03:36+08:00",1.0,195.27,0.0,0.56,51.5,3.22,1.46,4.92,0.36,123.1814,13.6192,"2023-12-08 21:03:36.876083+08:00","Naga"
"2023-12-08 21:03:39+08:00",2.0,1081.47,0.43,45.24,7.42,21.46,23.83,47.18,13.3,120.95,14.6667,"2023-12-08 21:03:39.845546+08:00","Navotas"
"2023-12-08 21:03:41+08:00",2.0,350.48,0.0,5.74,27.54,2.03,11.38,16.19,2.95,120.2828,14.8292,"2023-12-08 21:03:41.915816+08:00","Olongapo"
"2023-12-08 21:03:44+08:00",1.0,327.11,0.01,6.43,20.39,1.04,4.6,6.39,2.0,124.6075,11.0064,"2023-12-08 21:03:44.707614+08:00","Ormoc"
"2023-12-08 21:03:45+08:00",1.0,195.27,0.0,0.45,48.64,0.21,0.8,0.89,0.09,123.8044,8.4858,"2023-12-08 21:03:45.991022+08:00","Oroquieta"
"2023-12-08 21:03:48+08:00",1.0,206.95,0.0,1.91,40.77,0.42,1.01,1.44,0.61,123.8333,8.15,"2023-12-08 21:03:48.657053+08:00","Ozamiz City"
"2023-12-08 21:03:49+08:00",1.0,337.12,0.01,6.34,14.13,1.52,6.23,8.16,6.52,123.43700000000001,7.8257,"2023-12-08 21:03:50.334187+08:00","Pagadian"
"2023-12-08 21:03:52+08:00",1.0,313.76,0.0,5.36,32.19,1.19,2.96,4.52,3.2,121.0833,15.55,"2023-12-08 21:03:52.894652+08:00","Palayan City"
"2023-12-08 21:03:54+08:00",1.0,447.27,0.06,16.97,11.09,3.87,7.26,9.59,5.57,125.6842,7.3081,"2023-12-08 21:03:55.107929+08:00","Panabo"
"2023-12-08 21:03:57+08:00",2.0,1094.82,7.94,31.19,0.54,25.75,24.42,41.44,11.02,121.0175,14.4816,"2023-12-08 21:03:57.365367+08:00","Paranaque City"
"2023-12-08 21:03:58+08:00",2.0,1094.82,7.94,31.19,0.54,25.75,24.42,41.44,11.02,121.065,14.587,"2023-12-08 21:03:58.866184+08:00","Pasig"
"2023-12-08 21:04:00+08:00",1.0,226.97,0.0,2.38,35.05,1.01,4.06,7.85,0.24,118.7333,9.7333,"2023-12-08 21:04:00.995802+08:00","Puerto Princesa City"
"2023-12-08 21:04:03+08:00",2.0,821.11,1.12,25.02,7.51,15.26,17.06,36.24,7.92,121.0333,14.6333,"2023-12-08 21:04:04.315073+08:00","Quezon City"
"2023-12-08 21:04:08+08:00",2.0,353.81,0.0,3.98,38.62,0.51,11.27,12.79,1.92,121.6201,17.1189,"2023-12-08 21:04:08.878206+08:00","Roxas"
"2023-12-08 21:04:10+08:00",1.0,198.6,0.0,0.51,45.78,1.52,2.38,3.02,0.0,123.4242,10.9447,"2023-12-08 21:04:11.946604+08:00","Sagay"
"2023-12-08 21:04:14+08:00",3.0,620.84,0.0,13.02,66.52,7.63,28.78,41.7,5.26,120.5431,14.7678,"2023-12-08 21:04:14.250382+08:00","Samal"
"2023-12-08 21:04:16+08:00",1.0,360.49,0.0,8.05,31.11,1.85,4.39,6.48,4.05,120.8931,15.5448,"2023-12-08 21:04:16.780665+08:00","San Carlos"
"2023-12-08 21:04:18+08:00",2.0,297.07,0.0,1.03,79.39,0.64,14.31,16.23,0.48,120.3166,16.6159,"2023-12-08 21:04:19.107030+08:00","San Fernando"
"2023-12-08 21:04:21+08:00",1.0,263.69,0.0,3.51,26.82,0.4,2.63,3.56,1.93,121.8712,17.8927,"2023-12-08 21:04:21.272838+08:00","San Jose"
"2023-12-08 21:04:23+08:00",1.0,223.64,0.0,2.38,40.41,1.24,1.74,7.48,1.58,121.0453,14.8139,"2023-12-08 21:04:23.769713+08:00","San Jose del Monte"
"2023-12-08 21:04:25+08:00",2.0,337.12,0.0,2.79,62.23,0.72,8.52,9.85,3.96,120.4583,17.7422,"2023-12-08 21:04:25.781737+08:00","San Juan"
"2023-12-08 21:04:28+08:00",2.0,734.33,0.13,25.71,13.77,7.33,12.64,25.6,8.87,120.6197,14.9696,"2023-12-08 21:04:28.528285+08:00","San Pablo"
"2023-12-08 21:04:29+08:00",2.0,453.95,0.0,6.51,37.55,1.03,12.87,15.03,6.27,121.8833,17.2,"2023-12-08 21:04:30.084437+08:00","San Pedro"
"2023-12-08 21:04:32+08:00",1.0,360.49,0.0,8.05,31.11,1.85,4.39,6.48,4.05,120.9378,15.4238,"2023-12-08 21:04:32.653518+08:00","Santa Rosa"
"2023-12-08 21:04:33+08:00",2.0,280.38,0.0,0.94,75.82,0.43,8.18,9.4,1.44,120.4449,17.2939,"2023-12-08 21:04:34.159479+08:00","Santiago"
"2023-12-08 21:04:35+08:00",1.0,313.76,0.0,2.91,41.49,0.44,7.08,8.15,1.55,121.7645,17.3997,"2023-12-08 21:04:35.672441+08:00","Santo Tomas"
"2023-12-08 21:04:36+08:00",1.0,208.62,0.0,0.98,47.21,1.73,3.11,3.92,0.24,122.9667,10.8,"2023-12-08 21:04:36.993729+08:00","Silay City"
"2023-12-08 21:04:40+08:00",1.0,223.64,0.0,1.65,50.07,1.36,3.06,3.79,0.77,122.4042,9.7519,"2023-12-08 21:04:40.359894+08:00","Sipalay"
"2023-12-08 21:04:42+08:00",1.0,200.27,0.0,1.97,47.21,1.03,1.18,1.65,0.11,125.5,9.75,"2023-12-08 21:04:42.549263+08:00","Surigao City"
"2023-12-08 21:04:44+08:00",1.0,220.3,0.0,2.06,35.76,6.5,3.0,5.34,0.98,123.7336,13.3586,"2023-12-08 21:04:44.360790+08:00","Tabaco"
"2023-12-08 21:04:45+08:00",1.0,307.08,0.0,1.91,33.98,0.32,7.84,8.65,1.74,121.4443,17.4189,"2023-12-08 21:04:46.156654+08:00","Tabuk"
"2023-12-08 21:04:48+08:00",1.0,223.64,0.0,2.36,23.25,0.6,2.42,3.62,1.16,125.0,11.25,"2023-12-08 21:04:48.377888+08:00","Tacloban City"
"2023-12-08 21:04:50+08:00",2.0,694.28,0.0,18.68,48.64,3.19,24.25,28.0,25.84,124.6764,6.6925,"2023-12-08 21:04:51.071370+08:00","Tacurong"
"2023-12-08 21:04:53+08:00",1.0,320.44,0.0,13.88,34.33,10.73,4.68,10.05,1.47,120.9337,14.1059,"2023-12-08 21:04:53.317158+08:00","Tagaytay City"
"2023-12-08 21:04:55+08:00",2.0,1094.82,7.94,31.19,0.54,25.75,24.42,41.44,11.02,121.0792,14.5243,"2023-12-08 21:04:55.924278+08:00","Taguig"
"2023-12-08 21:04:57+08:00",1.0,193.6,0.0,0.53,52.21,0.29,1.29,5.06,0.17,122.9226,14.1343,"2023-12-08 21:04:58.137027+08:00","Talisay"
"2023-12-08 21:04:59+08:00",1.0,317.1,0.0,12.0,35.05,9.06,4.03,10.66,2.03,121.1498,14.0863,"2023-12-08 21:04:59.451333+08:00","Tanauan"
"2023-12-08 21:05:00+08:00",1.0,230.31,0.0,1.84,21.46,0.47,2.24,3.21,1.68,126.1986,9.0783,"2023-12-08 21:05:01.026276+08:00","Tandag"
"2023-12-08 21:05:02+08:00",1.0,208.62,0.0,0.98,47.21,1.73,3.11,3.92,0.24,122.9306,10.6339,"2023-12-08 21:05:02.561945+08:00","Tangub"
"2023-12-08 21:05:04+08:00",1.0,208.62,0.0,1.11,46.49,0.53,2.28,2.84,0.78,123.1583,9.5153,"2023-12-08 21:05:05.027660+08:00","Tanjay"
"2023-12-08 21:05:06+08:00",1.0,340.46,0.0,7.2,36.84,1.36,3.96,6.25,4.24,120.5986,15.4889,"2023-12-08 21:05:07.087284+08:00","Tarlac City"
"2023-12-08 21:05:09+08:00",1.0,220.3,0.0,2.44,43.63,1.31,1.61,5.58,0.86,121.5911,14.0289,"2023-12-08 21:05:09.781144+08:00","Tayabas"
"2023-12-08 21:05:12+08:00",1.0,216.96,0.0,1.63,47.21,0.97,2.03,3.31,1.11,123.6333,10.3833,"2023-12-08 21:05:12.647153+08:00","Toledo City"
"2023-12-08 21:05:14+08:00",1.0,290.39,0.0,3.3,22.89,0.44,3.47,4.44,2.01,121.7269,17.6131,"2023-12-08 21:05:14.578373+08:00","Tuguegarao"
"2023-12-08 21:05:17+08:00",2.0,687.6,0.0,18.51,47.21,4.89,24.84,28.15,7.92,120.5711,15.9761,"2023-12-08 21:05:17.353292+08:00","Urdaneta"
"2023-12-08 21:05:18+08:00",1.0,277.04,0.0,3.86,32.9,0.86,2.51,3.42,1.52,124.5725,11.1089,"2023-12-08 21:05:19.128837+08:00","Valencia"
"2023-12-08 21:05:21+08:00",2.0,1081.47,0.43,45.24,7.42,21.46,23.83,47.18,13.3,120.9667,14.7,"2023-12-08 21:05:21.658194+08:00","Valenzuela"
"2023-12-08 21:05:23+08:00",1.0,201.94,0.0,0.47,46.49,2.15,3.14,3.79,0.06,123.0778,10.9,"2023-12-08 21:05:24.232952+08:00","Victorias"
"2023-12-08 21:05:25+08:00",2.0,277.04,0.0,1.37,72.96,0.54,5.34,6.92,0.71,120.3869,17.5747,"2023-12-08 21:05:25.587334+08:00","Vigan"
"2023-12-08 21:05:27+08:00",1.0,534.06,0.0,22.96,27.54,5.48,9.51,10.33,7.66,122.0696,6.9135,"2023-12-08 21:05:28.215083+08:00","Zamboanga City"
"2023-12-09 00:00:00+08:00",2.0,320.44,0.0,2.25,68.67,0.73,13.81,16.11,2.19,119.9811,16.1561,"2023-12-09 00:00:00.786849+08:00","Alaminos"
"2023-12-09 00:00:18+08:00",2.0,654.22,0.07,19.02,9.57,3.43,14.59,20.47,6.46,120.5833,15.15,"2023-12-09 00:00:19.118099+08:00","Angeles City"
"2023-12-09 00:00:21+08:00",1.0,320.44,0.0,4.33,26.82,0.66,4.33,5.85,2.19,121.19,15.6181,"2023-12-09 00:00:21.519658+08:00","Antipolo"
"2023-12-09 00:00:23+08:00",1.0,201.94,0.0,1.2,40.41,2.21,2.5,3.02,0.34,123.5085,12.2285,"2023-12-09 00:00:24.393426+08:00","Bacolod"
"2023-12-09 00:00:26+08:00",2.0,620.84,0.0,25.36,20.92,21.22,13.27,26.16,7.09,120.929,14.459000000000001,"2023-12-09 00:00:26.424556+08:00","Bacoor"
"2023-12-09 00:00:28+08:00",1.0,230.31,0.0,1.71,41.13,2.0,3.65,4.7,0.69,122.8333,10.5333,"2023-12-09 00:00:29.652577+08:00","Bago City"
"2023-12-09 00:00:30+08:00",3.0,714.3,0.0,11.48,38.27,4.71,38.2,41.37,6.14,120.5931,16.4164,"2023-12-09 00:00:31.699824+08:00","Baguio"
"2023-12-09 00:00:34+08:00",1.0,213.62,0.0,1.59,42.92,0.75,2.89,3.37,0.76,123.1228,9.5911,"2023-12-09 00:00:34.486206+08:00","Bais"
"2023-12-09 00:00:36+08:00",2.0,587.46,0.01,16.79,19.67,6.68,14.66,29.97,4.24,120.5361,14.6761,"2023-12-09 00:00:36.813794+08:00","Balanga"
"2023-12-09 00:00:38+08:00",1.0,273.71,0.0,2.42,53.64,0.54,3.36,4.03,1.5,120.5649,18.0554,"2023-12-09 00:00:38.813461+08:00","Batac City"
"2023-12-09 00:00:41+08:00",1.0,440.6,0.09,21.42,15.02,7.33,8.92,15.48,5.07,121.05,13.75,"2023-12-09 00:00:42.097664+08:00","Batangas City"
"2023-12-09 00:00:44+08:00",1.0,223.64,0.0,1.84,43.63,0.67,2.99,3.45,1.05,122.8011,9.3636,"2023-12-09 00:00:44.816342+08:00","Bayawan"
"2023-12-09 00:00:47+08:00",1.0,198.6,0.0,0.48,50.78,7.21,1.96,3.28,0.14,123.7135,13.4083,"2023-12-09 00:00:47.281143+08:00","Baybay"
"2023-12-09 00:00:48+08:00",1.0,287.06,0.1,4.2,2.39,0.81,8.13,10.11,1.6,125.7675,8.7561,"2023-12-09 00:00:48.941526+08:00","Bayugan"
"2023-12-09 00:00:51+08:00",1.0,403.88,0.02,13.37,16.27,1.62,5.8,7.51,2.72,125.0336,11.0725,"2023-12-09 00:00:51.464785+08:00","Bislig"
"2023-12-09 00:00:53+08:00",1.0,280.38,0.0,12.17,37.91,15.97,4.07,9.64,2.47,121.0807,14.3427,"2023-12-09 00:00:54.165805+08:00","Biñan"
"2023-12-09 00:00:56+08:00",1.0,226.97,0.0,1.91,34.69,0.46,1.48,2.19,0.72,124.0055,11.0517,"2023-12-09 00:00:56.420499+08:00","Bogo"
"2023-12-09 00:00:58+08:00",1.0,188.59,0.0,1.04,35.05,0.26,1.16,1.82,0.17,125.4319,11.6081,"2023-12-09 00:00:58.237185+08:00","Borongan"
"2023-12-09 00:01:00+08:00",1.0,317.1,0.0,3.9,11.62,0.72,7.02,8.71,1.65,125.5436,8.9492,"2023-12-09 00:01:00.403775+08:00","Butuan"
"2023-12-09 00:01:02+08:00",1.0,293.73,0.0,3.98,28.61,1.0,4.12,5.34,2.57,125.5344,9.1236,"2023-12-09 00:01:02.439485+08:00","Cabadbaran"
"2023-12-09 00:01:04+08:00",1.0,363.83,0.0,7.03,26.82,1.37,4.66,6.99,4.02,120.9667,15.4833,"2023-12-09 00:01:04.856288+08:00","Cabanatuan City"
"2023-12-09 00:01:06+08:00",1.0,280.38,0.0,12.17,37.91,15.97,4.07,9.64,2.47,121.1262,14.2726,"2023-12-09 00:01:07.233533+08:00","Cabuyao"
"2023-12-09 00:01:09+08:00",1.0,203.61,0.0,0.65,42.2,1.24,2.25,3.02,0.15,123.2856,10.9506,"2023-12-09 00:01:09.422719+08:00","Cadiz"
"2023-12-09 00:01:10+08:00",1.0,277.04,0.0,4.03,52.93,1.88,4.08,5.31,1.73,124.6472,8.4822,"2023-12-09 00:01:10.842689+08:00","Cagayan de Oro"
"2023-12-09 00:01:13+08:00",1.0,253.68,0.0,5.23,40.05,3.16,2.82,8.12,1.57,120.8133,13.9324,"2023-12-09 00:01:13.364569+08:00","Calaca"
"2023-12-09 00:01:14+08:00",1.0,280.38,0.0,12.17,37.91,15.97,4.07,9.64,2.47,121.1653,14.2117,"2023-12-09 00:01:14.978247+08:00","Calamba"
"2023-12-09 00:01:17+08:00",1.0,205.28,0.0,5.74,50.78,6.26,2.38,5.34,0.07,121.1803,13.4117,"2023-12-09 00:01:17.845380+08:00","Calapan"
"2023-12-09 00:01:20+08:00",1.0,220.3,0.0,1.36,22.53,4.65,3.64,4.4,0.44,124.6,12.0667,"2023-12-09 00:01:20.923761+08:00","Calbayog City"
"2023-12-09 00:01:22+08:00",3.0,1348.5,6.31,45.24,0.12,23.37,36.39,64.63,20.77,120.9667,14.65,"2023-12-09 00:01:23.174925+08:00","Caloocan City"
"2023-12-09 00:01:25+08:00",2.0,427.25,0.0,3.04,48.64,1.31,21.75,23.31,4.24,120.4517,17.1947,"2023-12-09 00:01:25.391420+08:00","Candon"
"2023-12-09 00:01:27+08:00",2.0,520.71,0.11,15.59,11.44,2.83,16.86,19.95,13.3,123.1964,10.3864,"2023-12-09 00:01:28.102537+08:00","Canlaon"
"2023-12-09 00:01:32+08:00",1.0,360.49,0.0,9.17,33.62,5.07,9.43,14.01,8.23,123.6402,10.1061,"2023-12-09 00:01:32.720798+08:00","Carcar"
"2023-12-09 00:01:34+08:00",1.0,280.38,0.0,12.17,37.91,15.97,4.07,9.64,2.47,121.0576,14.3132,"2023-12-09 00:01:34.330749+08:00","Carmona"
"2023-12-09 00:01:36+08:00",1.0,208.62,0.0,1.1,31.83,0.63,2.17,3.0,0.86,124.8861,11.7753,"2023-12-09 00:01:37.227681+08:00","Catbalogan"
"2023-12-09 00:01:38+08:00",2.0,460.63,0.03,7.11,15.2,0.78,16.33,19.22,10.64,121.7725,16.9347,"2023-12-09 00:01:39.397381+08:00","Cauayan"
"2023-12-09 00:01:41+08:00",2.0,620.84,0.0,25.36,20.92,21.22,13.27,26.16,7.09,120.9169,14.4825,"2023-12-09 00:01:42.322923+08:00","Cavite City"
"2023-12-09 00:01:43+08:00",2.0,453.95,0.05,9.94,13.41,3.73,13.22,16.57,5.0,123.8907,10.3167,"2023-12-09 00:01:44.436848+08:00","Cebu City"
"2023-12-09 00:01:46+08:00",3.0,1361.85,13.64,25.71,0.05,18.12,37.09,60.2,12.03,121.1,14.6333,"2023-12-09 00:01:46.357705+08:00","City of Marikina"
"2023-12-09 00:01:48+08:00",1.0,201.94,0.0,1.2,40.41,2.21,2.5,3.02,0.34,123.5833,12.3333,"2023-12-09 00:01:48.846930+08:00","City of Masbate"
"2023-12-09 00:01:50+08:00",1.0,307.08,0.0,4.41,31.47,1.4,5.81,6.95,2.01,122.65,11.15,"2023-12-09 00:01:50.439378+08:00","City of Passi"
"2023-12-09 00:01:52+08:00",1.0,201.94,0.0,0.86,41.49,2.95,1.24,1.84,0.55,123.9833,12.9833,"2023-12-09 00:01:52.471991+08:00","City of Sorsogon"
"2023-12-09 00:01:54+08:00",1.0,377.18,0.01,5.01,10.1,0.7,8.48,9.88,2.98,124.2464,7.2236,"2023-12-09 00:01:54.930636+08:00","Cotabato"
"2023-12-09 00:01:56+08:00",1.0,300.41,0.09,3.26,6.53,0.35,4.91,5.52,1.41,121.5047,17.7061,"2023-12-09 00:01:56.323541+08:00","Dagupan"
"2023-12-09 00:01:58+08:00",1.0,247.0,0.0,8.05,28.61,3.82,4.39,5.08,1.35,124.0272,10.5208,"2023-12-09 00:01:58.760614+08:00","Danao"
"2023-12-09 00:02:01+08:00",2.0,453.95,0.05,9.94,13.41,3.73,13.22,16.57,5.0,123.9469,10.2706,"2023-12-09 00:02:01.364434+08:00","Dapitan"
"2023-12-09 00:02:03+08:00",1.0,333.79,0.0,15.94,34.33,17.17,5.82,11.42,2.79,120.9367,14.3294,"2023-12-09 00:02:04.258879+08:00","Dasmariñas"
"2023-12-09 00:02:06+08:00",1.0,397.21,0.07,10.03,8.49,1.54,6.27,7.9,1.68,125.6128,7.0731,"2023-12-09 00:02:06.708595+08:00","Davao"
"2023-12-09 00:02:08+08:00",1.0,313.76,0.0,4.11,40.05,1.19,6.51,7.28,2.09,125.3572,6.7497,"2023-12-09 00:02:08.938734+08:00","Digos"
"2023-12-09 00:02:11+08:00",1.0,196.93,0.0,0.7,46.49,0.3,0.64,0.72,0.15,123.3414,8.5894,"2023-12-09 00:02:12.037420+08:00","Dipolog"
"2023-12-09 00:02:14+08:00",1.0,236.99,0.0,3.26,43.63,1.49,4.44,5.24,1.28,123.3081,9.3103,"2023-12-09 00:02:14.280791+08:00","Dumaguete"
"2023-12-09 00:02:16+08:00",1.0,230.31,0.0,1.59,58.65,0.69,2.57,3.29,1.11,124.5225,8.5631,"2023-12-09 00:02:16.662652+08:00","El Salvador"
"2023-12-09 00:02:19+08:00",1.0,203.61,0.0,0.81,40.77,0.69,1.56,2.32,0.1,123.4992,10.8403,"2023-12-09 00:02:19.577205+08:00","Escalante"
"2023-12-09 00:02:21+08:00",2.0,560.76,0.05,13.54,15.91,2.03,10.84,17.44,6.08,120.9464,15.3072,"2023-12-09 00:02:22.048641+08:00","Gapan"
"2023-12-09 00:02:24+08:00",2.0,487.33,0.02,5.83,9.48,0.75,12.75,13.88,3.86,125.1717,6.1128,"2023-12-09 00:02:24.333513+08:00","General Santos"
"2023-12-09 00:02:25+08:00",1.0,333.79,0.0,15.94,34.33,17.17,5.82,11.42,2.79,120.8817,14.3869,"2023-12-09 00:02:26.242153+08:00","General Trias"
"2023-12-09 00:02:28+08:00",1.0,220.3,0.0,1.65,49.35,0.25,2.14,2.79,0.63,125.1167,8.8333,"2023-12-09 00:02:28.681991+08:00","Gingoog City"
"2023-12-09 00:02:30+08:00",1.0,357.15,0.0,7.54,31.47,2.24,8.4,10.48,5.26,122.8706,10.0989,"2023-12-09 00:02:30.778334+08:00","Himamaylan"
"2023-12-09 00:02:33+08:00",2.0,587.46,0.01,9.6,20.39,1.01,19.5,22.18,8.04,121.8892,17.1485,"2023-12-09 00:02:33.609030+08:00","Ilagan"
"2023-12-09 00:02:35+08:00",1.0,236.99,0.0,3.86,52.93,3.16,3.14,4.04,1.38,124.4,8.25,"2023-12-09 00:02:36.084870+08:00","Iligan City"
"2023-12-09 00:02:38+08:00",1.0,263.69,0.0,2.64,41.13,1.07,3.75,4.34,1.27,122.55,10.75,"2023-12-09 00:02:38.480576+08:00","Iloilo City"
"2023-12-09 00:02:40+08:00",2.0,620.84,0.0,25.36,20.92,21.22,13.27,26.16,7.09,120.9367,14.4297,"2023-12-09 00:02:40.790898+08:00","Imus"
"2023-12-09 00:02:42+08:00",1.0,260.35,0.0,3.0,29.68,6.97,4.99,7.33,1.82,123.4167,13.4167,"2023-12-09 00:02:42.810936+08:00","Iriga City"
"2023-12-09 00:02:44+08:00",1.0,297.07,0.0,4.8,35.76,2.3,5.73,7.3,2.76,122.9888,10.2048,"2023-12-09 00:02:44.541446+08:00","Isabela"
"2023-12-09 00:02:46+08:00",2.0,420.57,0.0,10.11,27.54,2.24,10.72,13.11,10.89,122.8122,9.9889,"2023-12-09 00:02:47.117127+08:00","Kabankalan"
"2023-12-09 00:02:48+08:00",3.0,754.36,0.0,19.19,30.04,3.99,35.16,39.76,28.12,125.0894,7.0083,"2023-12-09 00:02:49.123082+08:00","Kidapawan"
"2023-12-09 00:02:51+08:00",2.0,707.63,0.0,18.34,21.28,3.28,20.51,23.35,23.31,124.8469,6.5031,"2023-12-09 00:02:51.313441+08:00","Koronadal"
"2023-12-09 00:02:53+08:00",1.0,230.31,0.0,1.71,41.13,2.0,3.65,4.7,0.69,122.9208,10.4233,"2023-12-09 00:02:53.728230+08:00","La Carlota"
"2023-12-09 00:02:55+08:00",1.0,277.04,0.0,6.77,33.98,1.24,4.38,4.92,5.0,125.7022,6.0872,"2023-12-09 00:02:56.034570+08:00","Lamitan"
"2023-12-09 00:02:57+08:00",1.0,273.71,0.0,2.42,53.64,0.54,3.36,4.03,1.5,120.5936,18.1989,"2023-12-09 00:02:57.385437+08:00","Laoag"
"2023-12-09 00:02:58+08:00",2.0,453.95,0.05,9.94,13.41,3.73,13.22,16.57,5.0,123.9494,10.3103,"2023-12-09 00:02:58.983904+08:00","Lapu-Lapu City"
"2023-12-09 00:03:01+08:00",2.0,620.84,0.0,25.36,20.92,21.22,13.27,26.16,7.09,120.9828,14.4506,"2023-12-09 00:03:01.655108+08:00","Las Piñas"
"2023-12-09 00:03:03+08:00",1.0,230.31,0.0,2.66,37.19,6.91,2.94,4.11,0.94,123.7333,13.1333,"2023-12-09 00:03:04.047118+08:00","Legazpi City"
"2023-12-09 00:03:06+08:00",1.0,223.64,0.0,1.63,39.7,9.06,3.88,5.46,1.05,123.5325,13.2403,"2023-12-09 00:03:06.789534+08:00","Ligao"
"2023-12-09 00:03:08+08:00",1.0,263.69,0.0,4.58,42.92,2.27,2.79,8.83,2.15,121.1667,13.95,"2023-12-09 00:03:09.180726+08:00","Lipa City"
"2023-12-09 00:03:10+08:00",1.0,267.03,0.0,2.55,39.34,0.77,4.34,4.85,1.01,122.5967,10.8794,"2023-12-09 00:03:10.839232+08:00","Lucena"
"2023-12-09 00:03:11+08:00",1.0,267.03,0.0,2.55,39.34,0.77,4.34,4.85,1.01,122.4347,10.8925,"2023-12-09 00:03:12.247117+08:00","Maasin"
"2023-12-09 00:03:13+08:00",1.0,343.8,0.0,6.43,28.61,1.16,4.87,8.22,3.9,120.5736,15.2216,"2023-12-09 00:03:14.233154+08:00","Mabalacat City"
"2023-12-09 00:03:15+08:00",2.0,1001.36,8.38,28.1,0.4,19.31,22.46,38.08,6.84,121.0327,14.5503,"2023-12-09 00:03:15.851378+08:00","Makati City"
"2023-12-09 00:03:17+08:00",2.0,393.87,0.0,5.57,68.67,6.08,22.21,24.65,1.79,119.9379,15.6361,"2023-12-09 00:03:17.800786+08:00","Malabon"
"2023-12-09 00:03:19+08:00",1.0,397.21,0.16,8.4,1.86,0.81,9.71,12.03,3.26,125.0833,8.15,"2023-12-09 00:03:19.229328+08:00","Malaybalay"
"2023-12-09 00:03:21+08:00",2.0,647.54,0.4,20.05,8.49,4.89,13.38,25.41,13.3,120.8117,14.8419,"2023-12-09 00:03:21.599995+08:00","Malolos"
"2023-12-09 00:03:23+08:00",2.0,1001.36,8.38,28.1,0.4,19.31,22.46,38.08,6.84,121.0409,14.5832,"2023-12-09 00:03:23.478957+08:00","Mandaluyong City"
"2023-12-09 00:03:26+08:00",2.0,453.95,0.05,9.94,13.41,3.73,13.22,16.57,5.0,123.9333,10.3333,"2023-12-09 00:03:26.280003+08:00","Mandaue City"
"2023-12-09 00:03:28+08:00",3.0,1348.5,6.31,45.24,0.12,23.37,36.39,64.63,20.77,120.9822,14.6042,"2023-12-09 00:03:28.878277+08:00","Manila"
"2023-12-09 00:03:31+08:00",2.0,594.14,0.0,15.94,23.6,4.11,20.67,23.74,29.89,124.2928,7.9986,"2023-12-09 00:03:31.639425+08:00","Marawi"
"2023-12-09 00:03:33+08:00",1.0,196.93,0.0,1.89,49.35,0.89,1.21,1.66,0.1,125.4708,9.7339,"2023-12-09 00:03:33.373506+08:00","Mati"
"2023-12-09 00:03:35+08:00",3.0,1348.5,6.31,45.24,0.12,23.37,36.39,64.63,20.77,120.9608,14.7369,"2023-12-09 00:03:35.901437+08:00","Meycauayan"
"2023-12-09 00:03:37+08:00",2.0,574.11,0.06,12.51,11.62,1.68,13.07,17.92,5.45,120.9031,15.7161,"2023-12-09 00:03:37.876968+08:00","Muñoz"
"2023-12-09 00:03:40+08:00",1.0,193.6,0.0,0.57,48.64,3.64,1.65,4.52,0.33,123.1814,13.6192,"2023-12-09 00:03:40.472132+08:00","Naga"
"2023-12-09 00:03:41+08:00",3.0,1348.5,6.31,45.24,0.12,23.37,36.39,64.63,20.77,120.95,14.6667,"2023-12-09 00:03:41.794629+08:00","Navotas"
"2023-12-09 00:03:44+08:00",2.0,494.0,0.04,8.57,8.4,1.28,13.89,20.17,1.76,120.2828,14.8292,"2023-12-09 00:03:44.366642+08:00","Olongapo"
"2023-12-09 00:03:45+08:00",1.0,370.5,0.06,6.68,10.46,0.82,6.62,8.66,2.38,124.6075,11.0064,"2023-12-09 00:03:46.007118+08:00","Ormoc"
"2023-12-09 00:03:47+08:00",1.0,198.6,0.0,0.64,50.07,0.28,1.0,1.13,0.1,123.8044,8.4858,"2023-12-09 00:03:47.340345+08:00","Oroquieta"
